Date,GHI_mean,GHI_max,DNI_mean,DNI_max,DHI_mean,DHI_max
2022-07-01,181.0648611111111,912.0,92.00631944444444,730.5,119.38895833333333,591.1
2022-07-02,286.43131944444445,1194.0,222.29381944444444,851.0,114.15354166666667,516.8
2022-07-03,270.41993055555554,1179.0,202.726875,822.0,109.86131944444443,575.8
2022-07-04,166.3347222222222,1112.0,23.448194444444447,653.1,144.81715277777778,613.9
2022-07-05,275.5528472222222,1156.0,192.48416666666668,778.1,114.39090277777777,559.0
2022-07-06,288.25124999999997,1122.0,290.27416666666664,830.0,80.395,332.5
2022-07-07,246.79319444444445,1135.0,159.19736111111112,746.5,121.6175,579.2
2022-07-08,273.39506944444446,1024.0,193.54868055555553,714.2,116.475,516.1
2022-07-09,295.53784722222224,1061.0,245.19590277777777,728.0,106.61979166666667,485.0
2022-07-10,136.49979166666668,1309.0,14.867986111111112,842.0,122.46979166666667,580.9
2022-07-11,279.58159722222223,1013.0,210.5528472222222,767.7,100.34868055555556,454.3
2022-07-12,287.7129166666667,1093.0,253.08805555555554,779.1,92.39354166666668,429.3
2022-07-13,207.6497916666667,1085.0,74.426875,652.8,138.46472222222224,504.8
2022-07-14,277.6070833333333,1087.0,214.34305555555557,716.9,114.06479166666666,456.0
2022-07-15,273.11777777777775,1139.0,186.518125,685.9,128.03875,510.5
2022-07-16,150.73756944444446,1056.0,24.292222222222225,708.8,132.2292361111111,630.9
2022-07-17,184.99104166666666,1330.0,67.52236111111111,870.0,123.45229166666665,641.2
2022-07-18,194.26125000000002,1186.0,65.29680555555555,843.0,149.17249999999999,759.2
2022-07-19,211.03965277777777,1192.0,89.43430555555555,775.0,144.22701388888888,668.0
2022-07-20,196.89694444444442,1144.0,98.35361111111112,745.4,126.15680555555555,591.5
2022-07-21,280.64944444444444,1173.0,219.6488888888889,891.0,113.09125,543.1
2022-07-22,190.97159722222221,1256.0,101.61777777777777,813.0,112.2275,656.3
2022-07-23,221.4157638888889,1265.0,79.20694444444445,792.2,157.4842361111111,665.0
2022-07-24,267.1014583333333,1153.0,195.51930555555555,808.0,105.68909722222222,522.0
2022-07-25,253.2846527777778,1037.0,143.7007638888889,727.0,135.346875,559.0
2022-07-26,179.21333333333334,760.3,29.35826388888889,333.3,158.86104166666667,625.9
2022-07-27,232.71805555555557,1124.0,108.11527777777778,681.6,160.6109027777778,674.1
2022-07-28,55.09090277777777,316.6,-0.04604166666666666,3.4,54.969097222222224,312.9
2022-07-29,188.00472222222223,1265.0,62.40201388888889,782.5,142.19055555555556,716.1
2022-07-30,256.26395833333333,1243.0,171.8802777777778,766.9,125.8861111111111,588.3
2022-07-31,98.65743055555556,661.0,2.939861111111111,126.0,95.6523611111111,560.4
2022-08-01,200.48805555555555,1331.0,88.35201388888889,782.1,138.483125,664.3
2022-08-02,225.75270833333335,1091.0,95.98166666666667,775.3,155.78458333333333,654.7
2022-08-03,233.18743055555558,1268.0,111.07319444444444,725.6,146.25583333333333,637.3
2022-08-04,94.66319444444444,415.0,8.110208333333334,271.0,90.42923611111111,385.5
2022-08-05,204.1403472222222,1280.0,76.76277777777777,826.0,148.65701388888888,621.7
2022-08-06,234.80444444444447,1289.0,114.55486111111111,772.7,156.49409722222222,669.0
2022-08-07,291.3175,1147.0,265.8028472222222,799.4,91.95840277777778,434.7
2022-08-08,163.25,953.0,31.982847222222226,350.9,133.60006944444444,634.6
2022-08-09,-5.5,-5.5,-0.1,-0.1,-5.7,-5.7
